date,open,high,low,close,volume,is_up,macd_fast_blue,macd_slow_red,macd_signal-hist
2024-06-12 09:51:00,50202.00,50224.30,50197.00,50207.00,1245.00,True,29.98,27.88,2.1
2024-06-12 09:52:00,50207.00,50231.95,50204.95,50212.00,168.75,True,30.34,28.37,1.97
2024-06-12 09:52:00,50212.00,50231.95,50204.95,50217.00,168.75,True,30.68,28.83,1.85
2024-06-12 09:52:00,50217.00,50231.95,50204.95,50222.00,168.75,True,30.99,29.26,1.73
2024-06-12 09:52:00,50222.00,50231.95,50204.95,50227.00,168.75,True,31.28,29.67,1.61
2024-06-12 09:54:00,50227.00,50280.00,50222.50,50232.00,423.00,True,31.55,30.04,1.51
2024-06-12 09:54:00,50232.00,50280.00,50222.50,50237.00,423.00,True,31.8,30.4,1.41
2024-06-12 09:54:00,50237.00,50280.00,50222.50,50242.00,423.00,True,32.03,30.72,1.31
2024-06-12 09:54:00,50242.00,50280.00,50222.50,50247.00,423.00,True,32.25,31.03,1.22
2024-06-12 09:54:00,50247.00,50280.00,50222.50,50252.00,423.00,True,32.45,31.31,1.14
2024-06-12 09:54:00,50252.00,50280.00,50222.50,50257.00,423.00,True,32.64,31.58,1.06
2024-06-12 09:54:00,50257.00,50280.00,50222.50,50262.00,423.00,True,32.81,31.83,0.99
2024-06-12 09:54:00,50262.00,50280.00,50222.50,50267.00,423.00,True,32.97,32.05,0.92
2024-06-12 09:54:00,50267.00,50280.00,50222.50,50272.00,423.00,True,33.12,32.27,0.85
2024-06-12 09:54:00,50272.00,50280.00,50222.50,50277.00,423.00,True,33.26,32.47,0.79
2024-06-12 09:56:00,50272.00,50280.00,50238.55,50267.00,1175.00,False,32.19,32.41,-0.22
2024-06-12 09:56:00,50267.00,50280.00,50238.55,50262.00,1175.00,False,30.59,32.05,-1.46
2024-06-12 09:56:00,50262.00,50280.00,50238.55,50257.00,1175.00,False,28.58,31.35,-2.77
2024-06-12 09:57:00,50262.00,50342.95,50252.95,50267.00,443.18,True,27.49,30.58,-3.09
2024-06-12 09:57:00,50267.00,50342.95,50252.95,50272.00,443.18,True,26.71,29.81,-3.09
2024-06-12 09:57:00,50272.00,50342.95,50252.95,50277.00,443.18,True,26.2,29.09,-2.89
2024-06-12 09:57:00,50277.00,50342.95,50252.95,50282.00,443.18,True,25.9,28.45,-2.55
2024-06-12 09:57:00,50282.00,50342.95,50252.95,50287.00,443.18,True,25.77,27.91,-2.14
2024-06-12 09:57:00,50287.00,50342.95,50252.95,50292.00,443.18,True,25.77,27.48,-1.71
2024-06-12 09:57:00,50292.00,50342.95,50252.95,50297.00,443.18,True,25.87,27.16,-1.29
2024-06-12 09:57:00,50297.00,50342.95,50252.95,50302.00,443.18,True,26.06,26.94,-0.88
2024-06-12 09:57:00,50302.00,50342.95,50252.95,50307.00,443.18,True,26.31,26.82,-0.5
2024-06-12 09:57:00,50307.00,50342.95,50252.95,50312.00,443.18,True,26.61,26.77,-0.17
2024-06-12 09:57:00,50312.00,50342.95,50252.95,50317.00,443.18,True,26.93,26.8,0.13
2024-06-12 09:58:00,50317.00,50334.55,50318.20,50322.00,840.00,True,27.28,26.9,0.38
2024-06-12 09:58:00,50322.00,50334.55,50318.20,50327.00,840.00,True,27.64,27.05,0.59
2024-06-12 09:59:00,50327.00,50360.00,50326.85,50332.00,606.00,True,28.0,27.24,0.77
2024-06-12 09:59:00,50332.00,50360.00,50326.85,50337.00,606.00,True,28.37,27.47,0.91
2024-06-12 09:59:00,50337.00,50360.00,50326.85,50342.00,606.00,True,28.73,27.72,1.01
2024-06-12 09:59:00,50342.00,50360.00,50326.85,50347.00,606.00,True,29.09,27.99,1.1
2024-06-12 09:59:00,50347.00,50360.00,50326.85,50352.00,606.00,True,29.44,28.28,1.15
2024-06-12 10:03:00,50352.00,50429.90,50332.45,50357.00,1002.86,True,29.77,28.58,1.19
2024-06-12 10:03:00,50357.00,50429.90,50332.45,50362.00,1002.86,True,30.09,28.88,1.21
2024-06-12 10:03:00,50362.00,50429.90,50332.45,50367.00,1002.86,True,30.4,29.18,1.21
2024-06-12 10:03:00,50367.00,50429.90,50332.45,50372.00,1002.86,True,30.69,29.49,1.21
2024-06-12 10:03:00,50372.00,50429.90,50332.45,50377.00,1002.86,True,30.97,29.78,1.19
2024-06-12 10:03:00,50377.00,50429.90,50332.45,50382.00,1002.86,True,31.24,30.07,1.16
2024-06-12 10:03:00,50382.00,50429.90,50332.45,50387.00,1002.86,True,31.49,30.36,1.13
2024-06-12 10:03:00,50387.00,50429.90,50332.45,50392.00,1002.86,True,31.72,30.63,1.09
2024-06-12 10:03:00,50392.00,50429.90,50332.45,50397.00,1002.86,True,31.95,30.89,1.05
2024-06-12 10:03:00,50397.00,50429.90,50332.45,50402.00,1002.86,True,32.15,31.15,1.01
2024-06-12 10:03:00,50402.00,50429.90,50332.45,50407.00,1002.86,True,32.35,31.39,0.96
2024-06-12 10:03:00,50407.00,50429.90,50332.45,50412.00,1002.86,True,32.53,31.62,0.92
2024-06-12 10:03:00,50412.00,50429.90,50332.45,50417.00,1002.86,True,32.71,31.83,0.87
2024-06-12 10:03:00,50417.00,50429.90,50332.45,50422.00,1002.86,True,32.87,32.04,0.83
2024-06-12 10:04:00,50422.00,50461.75,50425.00,50427.00,1056.00,True,33.02,32.24,0.78
2024-06-12 10:04:00,50427.00,50461.75,50425.00,50432.00,1056.00,True,33.16,32.42,0.74
2024-06-12 10:04:00,50432.00,50461.75,50425.00,50437.00,1056.00,True,33.29,32.59,0.7
2024-06-12 10:04:00,50437.00,50461.75,50425.00,50442.00,1056.00,True,33.41,32.76,0.65
2024-06-12 10:04:00,50442.00,50461.75,50425.00,50447.00,1056.00,True,33.53,32.91,0.61
2024-06-12 10:05:00,50442.00,50450.00,50401.30,50437.00,249.38,False,32.43,32.82,-0.38
2024-06-12 10:05:00,50437.00,50450.00,50401.30,50432.00,249.38,False,30.81,32.42,-1.6
2024-06-12 10:05:00,50432.00,50450.00,50401.30,50427.00,249.38,False,28.79,31.69,-2.9
2024-06-12 10:05:00,50427.00,50450.00,50401.30,50422.00,249.38,False,26.48,30.65,-4.17
2024-06-12 10:05:00,50422.00,50450.00,50401.30,50417.00,249.38,False,23.97,29.31,-5.34
2024-06-12 10:05:00,50417.00,50450.00,50401.30,50412.00,249.38,False,21.33,27.72,-6.39
2024-06-12 10:05:00,50412.00,50450.00,50401.30,50407.00,249.38,False,18.62,25.9,-7.28
2024-06-12 10:05:00,50407.00,50450.00,50401.30,50402.00,249.38,False,15.89,23.89,-8.01
2024-06-12 10:07:00,50407.00,50434.20,50404.45,50412.00,2430.00,True,14.36,21.99,-7.63
2024-06-12 10:08:00,50412.00,50468.00,50417.80,50417.00,373.50,True,13.4,20.27,-6.87
2024-06-12 10:08:00,50417.00,50468.00,50417.80,50422.00,373.50,True,12.89,18.79,-5.9
2024-06-12 10:08:00,50422.00,50468.00,50417.80,50427.00,373.50,True,12.75,17.59,-4.84
2024-06-12 10:08:00,50427.00,50468.00,50417.80,50432.00,373.50,True,12.89,16.65,-3.76
2024-06-12 10:08:00,50432.00,50468.00,50417.80,50437.00,373.50,True,13.25,15.97,-2.72
2024-06-12 10:08:00,50437.00,50468.00,50417.80,50442.00,373.50,True,13.78,15.53,-1.75
2024-06-12 10:08:00,50442.00,50468.00,50417.80,50447.00,373.50,True,14.44,15.31,-0.87
2024-06-12 10:08:00,50447.00,50468.00,50417.80,50452.00,373.50,True,15.19,15.29,-0.1
2024-06-12 10:08:00,50452.00,50468.00,50417.80,50457.00,373.50,True,16.0,15.43,0.57
2024-06-12 10:08:00,50457.00,50468.00,50417.80,50462.00,373.50,True,16.86,15.72,1.14
2024-06-12 10:09:00,50457.00,50462.65,50436.80,50452.00,225.00,False,16.54,15.88,0.66
2024-06-12 10:09:00,50452.00,50462.65,50436.80,50447.00,225.00,False,15.7,15.84,-0.15
2024-06-12 10:09:00,50447.00,50462.65,50436.80,50442.00,225.00,False,14.46,15.57,-1.1
2024-06-12 10:10:00,50442.00,50442.10,50410.05,50437.00,251.25,False,12.93,15.04,-2.11
2024-06-12 10:10:00,50437.00,50442.10,50410.05,50432.00,251.25,False,11.19,14.27,-3.08
2024-06-12 10:10:00,50432.00,50442.10,50410.05,50427.00,251.25,False,9.29,13.27,-3.98
2024-06-12 10:10:00,50427.00,50442.10,50410.05,50422.00,251.25,False,7.3,12.08,-4.78
2024-06-12 10:12:00,50427.00,50451.50,50415.40,50432.00,746.25,True,6.46,10.96,-4.5
2024-06-12 10:12:00,50432.00,50451.50,50415.40,50437.00,746.25,True,6.12,9.99,-3.87
2024-06-12 10:12:00,50437.00,50451.50,50415.40,50442.00,746.25,True,6.19,9.23,-3.04
2024-06-12 10:12:00,50442.00,50451.50,50415.40,50447.00,746.25,True,6.57,8.7,-2.13
2024-06-12 10:13:00,50447.00,50487.45,50435.60,50452.00,762.50,True,7.19,8.4,-1.2
2024-06-12 10:13:00,50452.00,50487.45,50435.60,50457.00,762.50,True,8.0,8.32,-0.32
2024-06-12 10:13:00,50457.00,50487.45,50435.60,50462.00,762.50,True,8.93,8.44,0.49
2024-06-12 10:13:00,50462.00,50487.45,50435.60,50467.00,762.50,True,9.96,8.74,1.22
2024-06-12 10:13:00,50467.00,50487.45,50435.60,50472.00,762.50,True,11.06,9.21,1.85
2024-06-12 10:13:00,50472.00,50487.45,50435.60,50477.00,762.50,True,12.19,9.8,2.38
2024-06-12 10:14:00,50472.00,50490.35,50446.80,50467.00,357.00,False,12.14,10.27,1.87
2024-06-12 10:14:00,50467.00,50490.35,50446.80,50462.00,357.00,False,11.56,10.53,1.03
2024-06-12 10:14:00,50462.00,50490.35,50446.80,50457.00,357.00,False,10.58,10.54,0.04
2024-06-12 10:14:00,50457.00,50490.35,50446.80,50452.00,357.00,False,9.29,10.29,-1.0
2024-06-12 10:14:00,50452.00,50490.35,50446.80,50447.00,357.00,False,7.77,9.78,-2.01
2024-06-12 10:15:00,50447.00,50466.40,50420.20,50442.00,667.50,False,6.1,9.05,-2.95
2024-06-12 10:15:00,50442.00,50466.40,50420.20,50437.00,667.50,False,4.32,8.1,-3.78
2024-06-12 10:16:00,50437.00,50432.45,50413.20,50432.00,1005.00,False,2.47,6.98,-4.5
2024-06-12 10:18:00,50432.00,50447.00,50411.80,50427.00,1665.00,False,0.6,5.7,-5.1
2024-06-12 10:19:00,50427.00,50420.20,50400.00,50422.00,585.00,False,-1.27,4.31,-5.58
2024-06-12 10:19:00,50422.00,50420.20,50400.00,50417.00,585.00,False,-3.12,2.82,-5.94
2024-06-12 10:19:00,50417.00,50420.20,50400.00,50412.00,585.00,False,-4.93,1.27,-6.2
2024-06-12 10:19:00,50412.00,50420.20,50400.00,50407.00,585.00,False,-6.7,-0.32,-6.37
2024-06-12 10:20:00,50407.00,50411.55,50380.00,50402.00,573.75,False,-8.4,-1.94,-6.46
2024-06-12 10:20:00,50402.00,50411.55,50380.00,50397.00,573.75,False,-10.04,-3.56,-6.48
2024-06-12 10:20:00,50397.00,50411.55,50380.00,50392.00,573.75,False,-11.61,-5.17,-6.44
2024-06-12 10:20:00,50392.00,50411.55,50380.00,50387.00,573.75,False,-13.1,-6.75,-6.35
2024-06-12 10:21:00,50392.00,50405.65,50377.10,50397.00,720.00,True,-13.33,-8.07,-5.26
2024-06-12 10:21:00,50397.00,50405.65,50377.10,50402.00,720.00,True,-12.95,-9.04,-3.91
2024-06-12 10:22:00,50402.00,50442.10,50397.30,50407.00,157.50,True,-12.11,-9.66,-2.45
2024-06-12 10:22:00,50407.00,50442.10,50397.30,50412.00,157.50,True,-10.92,-9.91,-1.01
2024-06-12 10:22:00,50412.00,50442.10,50397.30,50417.00,157.50,True,-9.46,-9.82,0.36
2024-06-12 10:22:00,50417.00,50442.10,50397.30,50422.00,157.50,True,-7.81,-9.42,1.61
2024-06-12 10:22:00,50422.00,50442.10,50397.30,50427.00,157.50,True,-6.02,-8.74,2.71
2024-06-12 10:22:00,50427.00,50442.10,50397.30,50432.00,157.50,True,-4.16,-7.82,3.66
2024-06-12 10:23:00,50432.00,50450.00,50423.05,50437.00,472.50,True,-2.26,-6.71,4.45
2024-06-12 10:23:00,50437.00,50450.00,50423.05,50442.00,472.50,True,-0.34,-5.44,5.1
2024-06-12 10:24:00,50437.00,50448.75,50427.00,50432.00,247.50,False,0.37,-4.27,4.64
2024-06-12 10:24:00,50432.00,50448.75,50427.00,50427.00,247.50,False,0.52,-3.31,3.84
2024-06-12 10:25:00,50432.00,50449.60,50427.20,50437.00,420.00,True,1.43,-2.37,3.8
2024-06-12 10:25:00,50437.00,50449.60,50427.20,50442.00,420.00,True,2.53,-1.39,3.92
2024-06-12 10:27:00,50437.00,50444.05,50419.75,50432.00,1560.00,False,2.56,-0.6,3.16
2024-06-12 10:28:00,50437.00,50445.00,50425.00,50442.00,810.00,True,3.36,0.19,3.16
2024-06-12 10:32:00,50437.00,50449.70,50411.30,50432.00,540.00,False,3.14,0.78,2.36
2024-06-12 10:32:00,50432.00,50449.70,50411.30,50427.00,540.00,False,2.54,1.13,1.4
2024-06-12 10:32:00,50427.00,50449.70,50411.30,50422.00,540.00,False,1.64,1.24,0.4
2024-06-12 10:32:00,50422.00,50449.70,50411.30,50417.00,540.00,False,0.52,1.09,-0.57
2024-06-12 10:34:00,50417.00,50436.10,50404.10,50412.00,960.00,False,-0.77,0.72,-1.49
2024-06-12 10:34:00,50412.00,50436.10,50404.10,50407.00,960.00,False,-2.16,0.14,-2.31
2024-06-12 10:35:00,50412.00,50431.90,50395.00,50417.00,570.00,True,-2.44,-0.37,-2.06
2024-06-12 10:36:00,50417.00,50435.00,50414.00,50422.00,145.00,True,-2.22,-0.74,-1.48
2024-06-12 10:36:00,50422.00,50435.00,50414.00,50427.00,145.00,True,-1.63,-0.92,-0.71
2024-06-12 10:36:00,50427.00,50435.00,50414.00,50432.00,145.00,True,-0.75,-0.89,0.14
2024-06-12 10:37:00,50432.00,50438.00,50418.30,50437.00,660.00,True,0.35,-0.64,0.99
2024-06-12 10:38:00,50437.00,50460.00,50440.00,50442.00,335.00,True,1.6,-0.19,1.79
2024-06-12 10:38:00,50442.00,50460.00,50440.00,50447.00,335.00,True,2.97,0.44,2.53
2024-06-12 10:38:00,50447.00,50460.00,50440.00,50452.00,335.00,True,4.4,1.23,3.17
2024-06-12 10:39:00,50452.00,50458.05,50438.30,50457.00,720.00,True,5.87,2.16,3.71
2024-06-12 10:41:00,50457.00,50499.00,50450.00,50462.00,733.12,True,7.36,3.2,4.16
2024-06-12 10:41:00,50462.00,50499.00,50450.00,50467.00,733.12,True,8.84,4.33,4.51
2024-06-12 10:41:00,50467.00,50499.00,50450.00,50472.00,733.12,True,10.29,5.52,4.77
2024-06-12 10:41:00,50472.00,50499.00,50450.00,50477.00,733.12,True,11.72,6.76,4.96
2024-06-12 10:41:00,50477.00,50499.00,50450.00,50482.00,733.12,True,13.1,8.03,5.07
2024-06-12 10:41:00,50482.00,50499.00,50450.00,50487.00,733.12,True,14.43,9.31,5.12
2024-06-12 10:41:00,50487.00,50499.00,50450.00,50492.00,733.12,True,15.7,10.59,5.12
2024-06-12 10:41:00,50492.00,50499.00,50450.00,50497.00,733.12,True,16.92,11.85,5.07
2024-06-12 10:42:00,50492.00,50500.00,50480.00,50487.00,3615.00,False,16.89,12.86,4.03
2024-06-12 10:43:00,50492.00,50527.00,50475.00,50497.00,2630.00,True,17.47,13.78,3.69
2024-06-12 10:43:00,50497.00,50527.00,50475.00,50502.00,2630.00,True,18.12,14.65,3.47
2024-06-12 10:43:00,50502.00,50527.00,50475.00,50507.00,2630.00,True,18.83,15.49,3.34
2024-06-12 10:44:00,50507.00,50547.00,50491.95,50512.00,2220.00,True,19.56,16.3,3.26
2024-06-12 10:44:00,50512.00,50547.00,50491.95,50517.00,2220.00,True,20.31,17.1,3.21
2024-06-12 10:44:00,50517.00,50547.00,50491.95,50522.00,2220.00,True,21.07,17.9,3.17
2024-06-12 10:47:00,50517.00,50542.40,50502.90,50512.00,3555.00,False,20.63,18.44,2.18
2024-06-12 10:47:00,50512.00,50542.40,50502.90,50507.00,3555.00,False,19.64,18.68,0.96
2024-06-12 10:49:00,50507.00,50522.00,50488.25,50502.00,1005.00,False,18.25,18.6,-0.35
2024-06-12 10:49:00,50502.00,50522.00,50488.25,50497.00,1005.00,False,16.55,18.19,-1.63
2024-06-12 10:53:00,50502.00,50512.95,50476.80,50507.00,3240.00,True,15.83,17.72,-1.88
2024-06-12 10:54:00,50507.00,50521.45,50504.35,50512.00,315.00,True,15.49,17.27,-1.78
2024-06-12 10:55:00,50507.00,50500.45,50497.05,50502.00,1560.00,False,14.24,16.66,-2.42
2024-06-12 10:59:00,50502.00,50520.00,50470.50,50497.00,1402.50,False,12.7,15.87,-3.17
2024-06-12 10:59:00,50497.00,50520.00,50470.50,50492.00,1402.50,False,10.95,14.89,-3.93
2024-06-12 11:00:00,50492.00,50494.00,50475.15,50487.00,652.50,False,9.06,13.72,-4.66
2024-06-12 11:00:00,50487.00,50494.00,50475.15,50482.00,652.50,False,7.08,12.39,-5.32
2024-06-12 11:02:00,50482.00,50498.00,50456.20,50477.00,735.00,False,5.04,10.92,-5.88
2024-06-12 11:02:00,50477.00,50498.00,50456.20,50472.00,735.00,False,2.99,9.34,-6.35
2024-06-12 11:03:00,50472.00,50470.00,50441.15,50467.00,127.50,False,0.95,7.66,-6.71
2024-06-12 11:03:00,50467.00,50470.00,50441.15,50462.00,127.50,False,-1.06,5.92,-6.97
2024-06-12 11:03:00,50462.00,50470.00,50441.15,50457.00,127.50,False,-3.02,4.13,-7.15
2024-06-12 11:03:00,50457.00,50470.00,50441.15,50452.00,127.50,False,-4.92,2.32,-7.24
2024-06-12 11:05:00,50457.00,50471.90,50441.40,50462.00,435.00,True,-5.55,0.75,-6.3
2024-06-12 11:05:00,50462.00,50471.90,50441.40,50467.00,435.00,True,-5.59,-0.52,-5.07
2024-06-12 11:08:00,50462.00,50480.00,50448.15,50457.00,1095.00,False,-6.35,-1.69,-4.66
2024-06-12 11:08:00,50457.00,50480.00,50448.15,50452.00,1095.00,False,-7.27,-2.8,-4.47
2024-06-12 11:10:00,50452.00,50456.40,50435.00,50447.00,480.00,False,-8.31,-3.9,-4.41
2024-06-12 11:10:00,50447.00,50456.40,50435.00,50442.00,480.00,False,-9.43,-5.01,-4.42
2024-06-12 11:10:00,50442.00,50456.40,50435.00,50437.00,480.00,False,-10.6,-6.13,-4.47
2024-06-12 11:11:00,50442.00,50461.25,50439.70,50447.00,140.00,True,-10.59,-7.02,-3.57
2024-06-12 11:11:00,50447.00,50461.25,50439.70,50452.00,140.00,True,-10.07,-7.63,-2.44
2024-06-12 11:11:00,50452.00,50461.25,50439.70,50457.00,140.00,True,-9.15,-7.93,-1.21
2024-06-12 11:12:00,50457.00,50471.00,50459.95,50462.00,225.00,True,-7.92,-7.93,0.01
2024-06-12 11:13:00,50457.00,50464.85,50450.75,50452.00,90.00,False,-7.67,-7.88,0.21
2024-06-12 11:16:00,50452.00,50464.40,50435.15,50447.00,915.00,False,-7.78,-7.86,0.08
2024-06-12 11:17:00,50447.00,50450.00,50435.75,50442.00,195.00,False,-8.18,-7.92,-0.26
2024-06-12 11:17:00,50442.00,50450.00,50435.75,50437.00,195.00,False,-8.8,-8.1,-0.7
2024-06-12 11:19:00,50437.00,50443.00,50430.00,50432.00,450.00,False,-9.58,-8.39,-1.19
2024-06-12 11:22:00,50437.00,50443.65,50427.00,50442.00,780.00,True,-9.29,-8.57,-0.71
2024-06-12 11:26:00,50437.00,50450.00,50425.00,50432.00,795.00,False,-9.75,-8.81,-0.94
2024-06-12 11:27:00,50432.00,50430.65,50380.00,50427.00,100.50,False,-10.4,-9.13,-1.27
2024-06-12 11:27:00,50427.00,50430.65,50380.00,50422.00,100.50,False,-11.19,-9.54,-1.65
2024-06-12 11:27:00,50422.00,50430.65,50380.00,50417.00,100.50,False,-12.08,-10.05,-2.03
2024-06-12 11:27:00,50417.00,50430.65,50380.00,50412.00,100.50,False,-13.04,-10.64,-2.39
2024-06-12 11:27:00,50412.00,50430.65,50380.00,50407.00,100.50,False,-14.04,-11.32,-2.71
2024-06-12 11:27:00,50407.00,50430.65,50380.00,50402.00,100.50,False,-15.06,-12.07,-2.99
2024-06-12 11:27:00,50402.00,50430.65,50380.00,50397.00,100.50,False,-16.09,-12.87,-3.22
2024-06-12 11:27:00,50397.00,50430.65,50380.00,50392.00,100.50,False,-17.11,-13.72,-3.39
2024-06-12 11:27:00,50392.00,50430.65,50380.00,50387.00,100.50,False,-18.12,-14.6,-3.51
2024-06-12 11:27:00,50387.00,50430.65,50380.00,50382.00,100.50,False,-19.09,-15.5,-3.6
2024-06-12 11:28:00,50382.00,50377.80,50320.00,50377.00,480.00,False,-20.04,-16.41,-3.64
2024-06-12 11:28:00,50377.00,50377.80,50320.00,50372.00,480.00,False,-20.96,-17.32,-3.64
2024-06-12 11:28:00,50372.00,50377.80,50320.00,50367.00,480.00,False,-21.83,-18.22,-3.61
