date,open,high,low,close,volume,oi
2024-06-12 12:08:00,50342.0,50342.25,50324.0,50324.0,795,290640.0
2024-06-12 12:09:00,50320.0,50320.0,50298.9,50303.65,720,289890.0
2024-06-12 12:10:00,50312.2,50312.2,50300.0,50310.0,180,289890.0
2024-06-12 12:11:00,50314.95,50314.95,50282.25,50292.85,1095,289890.0
2024-06-12 12:12:00,50300.0,50305.85,50290.0,50305.85,255,289140.0
2024-06-12 12:13:00,50305.5,50314.85,50300.0,50314.85,165,289140.0
2024-06-12 12:14:00,50314.75,50315.8,50314.75,50315.8,30,289140.0
2024-06-12 12:15:00,50321.05,50328.0,50321.05,50328.0,30,289065.0
2024-06-12 12:16:00,50322.55,50328.0,50315.8,50315.8,345,289065.0
2024-06-12 12:17:00,50310.0,50310.05,50300.0,50300.35,240,289065.0
2024-06-12 12:18:00,50314.7,50328.0,50314.7,50328.0,225,289155.0
2024-06-12 12:19:00,50327.3,50327.3,50320.0,50320.0,90,289155.0
2024-06-12 12:20:00,50321.25,50323.2,50321.25,50323.2,30,289155.0
2024-06-12 12:21:00,50333.3,50334.5,50320.0,50326.65,345,289365.0
2024-06-12 12:22:00,50325.0,50325.0,50319.85,50320.0,165,289365.0
2024-06-12 12:23:00,50313.7,50315.9,50304.95,50308.0,90,289365.0
2024-06-12 12:24:00,50311.35,50311.5,50289.7,50295.3,420,289320.0
2024-06-12 12:25:00,50303.0,50303.7,50285.15,50285.15,180,289320.0
2024-06-12 12:26:00,50296.25,50314.45,50296.25,50297.2,405,289320.0
2024-06-12 12:27:00,50314.85,50319.85,50314.85,50315.0,105,289425.0
2024-06-12 12:28:00,50320.0,50325.4,50320.0,50321.75,75,289425.0
2024-06-12 12:29:00,50311.3,50314.6,50295.85,50295.85,525,289425.0
2024-06-12 12:30:00,50305.95,50306.2,50295.85,50295.85,75,289425.0
2024-06-12 12:31:00,50318.1,50318.1,50297.1,50297.1,105,289650.0
2024-06-12 12:32:00,50293.3,50300.0,50276.0,50297.0,660,289650.0
2024-06-12 12:33:00,50297.95,50301.95,50275.0,50275.25,240,289410.0
2024-06-12 12:34:00,50275.0,50289.2,50261.8,50289.2,465,289410.0
2024-06-12 12:35:00,50291.95,50302.45,50280.35,50296.85,255,289410.0
2024-06-12 12:36:00,50283.2,50283.2,50280.85,50282.0,45,289230.0
2024-06-12 12:37:00,50280.85,50282.0,50248.05,50261.75,1575,289230.0
2024-06-12 12:38:00,50275.15,50290.75,50269.8,50290.75,495,289230.0
2024-06-12 12:39:00,50285.6,50285.6,50285.6,50285.6,30,288810.0
2024-06-12 12:40:00,50285.55,50295.3,50282.3,50282.3,225,288810.0
2024-06-12 12:41:00,50287.0,50287.0,50282.7,50282.7,45,288810.0
2024-06-12 12:42:00,50282.7,50282.7,50274.0,50274.0,255,288720.0
2024-06-12 12:43:00,50272.5,50279.95,50269.4,50273.65,855,288720.0
2024-06-12 12:44:00,50269.7,50279.95,50267.4,50279.25,225,288720.0
2024-06-12 12:45:00,50272.0,50274.35,50270.0,50274.35,105,288135.0
2024-06-12 12:46:00,50278.45,50278.85,50270.0,50270.05,195,288135.0
2024-06-12 12:47:00,50274.0,50293.7,50274.0,50286.75,225,288135.0
2024-06-12 12:48:00,50283.7,50283.7,50282.75,50282.75,45,288135.0
2024-06-12 12:49:00,50280.0,50280.0,50265.0,50265.0,360,288000.0
2024-06-12 12:50:00,50261.5,50267.95,50210.0,50215.9,2895,288000.0
2024-06-12 12:51:00,50215.9,50233.95,50213.45,50219.95,900,286395.0
2024-06-12 12:52:00,50214.65,50228.0,50200.05,50228.0,750,286395.0
2024-06-12 12:53:00,50230.0,50241.85,50216.3,50216.3,795,286395.0
2024-06-12 12:54:00,50220.0,50230.05,50220.0,50230.05,255,285795.0
2024-06-12 12:55:00,50228.0,50229.05,50220.0,50220.0,150,285795.0
2024-06-12 12:56:00,50220.05,50235.9,50210.05,50235.9,135,285795.0
2024-06-12 12:57:00,50232.25,50236.75,50225.4,50226.4,510,285645.0
2024-06-12 12:58:00,50225.25,50240.1,50225.0,50225.0,315,285645.0
2024-06-12 12:59:00,50224.6,50250.0,50224.6,50250.0,135,285645.0
2024-06-12 13:00:00,50255.75,50284.85,50255.75,50280.05,1080,285990.0
2024-06-12 13:01:00,50280.05,50295.3,50273.25,50281.4,1065,285990.0
2024-06-12 13:02:00,50280.0,50293.95,50271.0,50271.0,765,285990.0
2024-06-12 13:03:00,50272.45,50295.6,50272.45,50295.6,90,286095.0
2024-06-12 13:04:00,50295.95,50295.95,50288.9,50294.55,195,286095.0
2024-06-12 13:05:00,50285.8,50313.9,50285.8,50306.05,960,286095.0
2024-06-12 13:06:00,50303.9,50306.0,50297.6,50298.5,120,285270.0
2024-06-12 13:07:00,50297.6,50300.0,50290.0,50299.95,435,285270.0
2024-06-12 13:08:00,50286.95,50287.75,50278.1,50278.1,690,285270.0
2024-06-12 13:09:00,50282.1,50282.1,50270.05,50278.1,825,286110.0
2024-06-12 13:10:00,50280.0,50283.2,50270.0,50274.25,450,286110.0
2024-06-12 13:11:00,50274.25,50286.05,50274.25,50286.05,45,286110.0
2024-06-12 13:12:00,50274.9,50275.0,50274.9,50275.0,90,286485.0
2024-06-12 13:13:00,50276.05,50289.05,50276.05,50286.05,45,286485.0
2024-06-12 13:14:00,50276.1,50281.75,50276.05,50276.05,45,286485.0
2024-06-12 13:15:00,50274.25,50274.25,50261.0,50262.05,330,286455.0
2024-06-12 13:16:00,50260.05,50262.1,50257.95,50260.55,150,286455.0
2024-06-12 13:17:00,50256.3,50269.95,50256.3,50265.0,120,286455.0
2024-06-12 13:18:00,50270.0,50281.95,50270.0,50281.95,105,286245.0
2024-06-12 13:19:00,50281.65,50281.65,50251.0,50251.0,1005,286245.0
2024-06-12 13:20:00,50251.05,50255.85,50240.0,50240.0,720,286245.0
2024-06-12 13:21:00,50241.15,50250.0,50240.15,50245.7,540,286245.0
2024-06-12 13:22:00,50253.85,50255.05,50242.85,50252.1,75,285405.0
2024-06-12 13:23:00,50245.0,50245.0,50242.0,50243.1,210,285405.0
2024-06-12 13:24:00,50243.1,50243.1,50243.1,50243.1,0,285405.0
2024-06-12 13:25:00,50253.2,50258.5,50242.0,50242.0,675,285465.0
2024-06-12 13:26:00,50242.0,50246.25,50235.0,50246.25,210,285465.0
2024-06-12 13:27:00,50239.25,50240.0,50231.0,50235.0,390,285465.0
2024-06-12 13:28:00,50235.0,50235.0,50221.05,50221.05,330,285495.0
2024-06-12 13:29:00,50222.65,50231.2,50220.0,50220.0,885,285495.0
2024-06-12 13:30:00,50220.0,50224.95,50211.15,50221.8,315,285120.0
2024-06-12 13:31:00,50221.8,50240.5,50221.8,50240.5,90,285120.0
2024-06-12 13:32:00,50248.35,50263.95,50248.35,50260.0,345,285120.0
2024-06-12 13:33:00,50289.05,50295.0,50273.45,50289.15,465,285420.0
2024-06-12 13:34:00,50285.0,50285.0,50271.0,50271.0,165,285420.0
2024-06-12 13:35:00,50279.75,50285.0,50279.75,50285.0,90,285420.0
2024-06-12 13:36:00,50291.45,50291.45,50281.05,50281.05,165,285420.0
2024-06-12 13:37:00,50285.0,50285.0,50285.0,50285.0,45,285555.0
2024-06-12 13:38:00,50280.8,50297.95,50280.8,50297.95,225,285555.0
2024-06-12 13:39:00,50297.75,50298.3,50284.45,50290.05,405,285555.0
2024-06-12 13:40:00,50295.0,50295.0,50286.0,50286.0,45,285615.0
2024-06-12 13:41:00,50290.2,50290.2,50270.55,50270.55,165,285615.0
2024-06-12 13:42:00,50273.45,50284.85,50266.0,50267.4,165,285615.0
2024-06-12 13:43:00,50272.7,50272.7,50258.2,50258.2,135,285540.0
2024-06-12 13:44:00,50258.2,50260.85,50251.0,50260.85,90,285540.0
2024-06-12 13:45:00,50263.0,50266.95,50260.0,50260.0,180,285405.0
2024-06-12 13:46:00,50264.0,50264.0,50246.7,50250.25,315,285405.0
2024-06-12 13:47:00,50262.45,50262.45,50251.0,50251.0,30,285405.0
2024-06-12 13:48:00,50253.45,50257.8,50244.0,50244.0,150,285270.0
2024-06-12 13:49:00,50244.0,50244.0,50221.5,50230.0,435,285270.0
2024-06-12 13:50:00,50221.05,50221.05,50183.6,50183.6,2445,285270.0
2024-06-12 13:51:00,50181.6,50201.15,50174.2,50195.25,1365,283110.0
2024-06-12 13:52:00,50199.55,50200.0,50186.75,50190.0,405,283110.0
2024-06-12 13:53:00,50196.05,50205.1,50196.05,50203.9,120,283110.0
2024-06-12 13:54:00,50220.0,50220.0,50203.2,50206.6,90,283110.0
2024-06-12 13:55:00,50205.0,50208.8,50200.0,50208.8,210,283185.0
2024-06-12 13:56:00,50201.0,50231.4,50200.05,50231.4,210,283185.0
2024-06-12 13:57:00,50231.5,50231.55,50205.45,50224.5,810,283185.0
2024-06-12 13:58:00,50220.15,50220.25,50197.5,50197.5,270,283125.0
2024-06-12 13:59:00,50190.0,50197.1,50178.0,50185.75,795,283125.0
2024-06-12 14:00:00,50193.95,50210.0,50185.15,50210.0,660,283065.0
2024-06-12 14:01:00,50197.6,50208.35,50195.1,50200.65,420,283065.0
2024-06-12 14:02:00,50210.1,50210.15,50196.75,50196.75,75,283065.0
2024-06-12 14:03:00,50203.25,50203.25,50183.75,50192.65,255,283065.0
2024-06-12 14:04:00,50193.5,50209.3,50180.0,50209.3,435,283035.0
2024-06-12 14:05:00,50209.2,50222.5,50198.0,50216.45,600,283035.0
2024-06-12 14:06:00,50213.9,50215.8,50195.3,50195.3,585,283035.0
2024-06-12 14:07:00,50195.55,50199.75,50193.8,50194.05,165,282660.0
2024-06-12 14:08:00,50201.9,50201.9,50181.15,50182.9,645,282660.0
2024-06-12 14:09:00,50180.4,50190.0,50175.45,50190.0,405,282660.0
2024-06-12 14:10:00,50190.0,50196.75,50182.3,50190.0,270,281820.0
2024-06-12 14:11:00,50184.1,50188.35,50144.15,50181.3,4425,281820.0
2024-06-12 14:12:00,50170.8,50198.4,50170.8,50190.0,435,281820.0
2024-06-12 14:13:00,50189.95,50201.0,50189.95,50200.0,120,280080.0
2024-06-12 14:14:00,50197.5,50200.0,50185.0,50185.0,180,280080.0
2024-06-12 14:15:00,50185.0,50195.0,50175.65,50185.45,285,280080.0
2024-06-12 14:16:00,50177.0,50177.0,50175.0,50175.0,120,279885.0
2024-06-12 14:17:00,50180.0,50189.75,50176.8,50176.8,120,279885.0
2024-06-12 14:18:00,50184.4,50209.6,50184.4,50204.4,120,279885.0
2024-06-12 14:19:00,50211.6,50240.0,50211.6,50240.0,150,279900.0
2024-06-12 14:20:00,50235.4,50243.65,50220.0,50220.0,210,279900.0
2024-06-12 14:21:00,50220.0,50223.2,50185.0,50185.0,195,279900.0
2024-06-12 14:22:00,50187.05,50199.75,50184.65,50193.6,165,280110.0
2024-06-12 14:23:00,50193.55,50197.35,50183.35,50197.35,135,280110.0
2024-06-12 14:24:00,50196.6,50199.95,50195.95,50198.8,105,280110.0
2024-06-12 14:25:00,50195.0,50195.9,50195.0,50195.9,60,280245.0
2024-06-12 14:26:00,50190.6,50197.7,50180.0,50185.5,240,280245.0
2024-06-12 14:27:00,50188.55,50188.65,50180.05,50188.25,60,280245.0
2024-06-12 14:28:00,50188.65,50195.2,50188.3,50192.0,390,280155.0
2024-06-12 14:29:00,50199.95,50199.95,50183.85,50195.45,210,280155.0
2024-06-12 14:30:00,50197.95,50197.95,50163.85,50177.1,360,280155.0
2024-06-12 14:31:00,50167.9,50190.0,50167.9,50190.0,570,280425.0
2024-06-12 14:32:00,50200.0,50209.0,50200.0,50200.0,180,280425.0
2024-06-12 14:33:00,50205.0,50208.95,50200.1,50205.35,120,280425.0
2024-06-12 14:34:00,50205.35,50205.35,50195.0,50195.0,285,280530.0
2024-06-12 14:35:00,50209.0,50240.0,50209.0,50240.0,345,280530.0
2024-06-12 14:36:00,50240.0,50250.8,50234.3,50250.0,675,280530.0
2024-06-12 14:37:00,50250.0,50250.0,50243.9,50243.9,75,280365.0
2024-06-12 14:38:00,50232.3,50245.9,50232.3,50245.9,120,280365.0
2024-06-12 14:39:00,50230.0,50230.0,50220.0,50220.0,75,280365.0
2024-06-12 14:40:00,50220.0,50240.75,50220.0,50238.7,150,280425.0
2024-06-12 14:41:00,50230.0,50246.8,50230.0,50246.8,120,280425.0
2024-06-12 14:42:00,50246.8,50252.9,50240.45,50252.9,225,280425.0
2024-06-12 14:43:00,50250.0,50256.1,50245.15,50252.2,375,280350.0
2024-06-12 14:44:00,50260.0,50270.0,50260.0,50270.0,180,280350.0
2024-06-12 14:45:00,50274.5,50300.0,50271.6,50298.85,600,280350.0
2024-06-12 14:46:00,50299.9,50299.95,50285.95,50285.95,225,280305.0
2024-06-12 14:47:00,50290.0,50292.05,50259.65,50260.5,360,280305.0
2024-06-12 14:48:00,50255.0,50262.3,50240.05,50250.0,255,280305.0
2024-06-12 14:49:00,50250.0,50250.0,50240.45,50240.45,180,280320.0
2024-06-12 14:50:00,50247.45,50251.35,50240.0,50240.05,120,280320.0
2024-06-12 14:51:00,50240.05,50245.35,50230.0,50235.9,300,280320.0
2024-06-12 14:52:00,50232.1,50250.0,50232.1,50250.0,180,280170.0
2024-06-12 14:53:00,50253.95,50273.9,50251.85,50262.0,285,280170.0
2024-06-12 14:54:00,50265.75,50265.75,50258.0,50258.0,90,280170.0
2024-06-12 14:55:00,50251.85,50251.85,50250.0,50250.0,75,280050.0
2024-06-12 14:56:00,50242.8,50249.95,50234.85,50234.85,210,280050.0
2024-06-12 14:57:00,50241.3,50241.3,50220.0,50221.65,450,280050.0
2024-06-12 14:58:00,50215.0,50226.4,50205.6,50205.6,435,279705.0
2024-06-12 14:59:00,50205.0,50216.15,50201.05,50211.0,375,279705.0
2024-06-12 15:00:00,50205.0,50205.0,50170.0,50188.5,645,279705.0
2024-06-12 15:01:00,50180.0,50186.5,50160.05,50186.5,1155,279315.0
