date,open,high,low,close,volume,oi
2024-06-11 09:42:00,49923.9,49956.0,49904.45,49904.45,660,237885.0
2024-06-11 09:43:00,49904.05,49952.15,49900.0,49950.05,1380,237885.0
2024-06-11 09:44:00,49956.35,49989.55,49939.9,49982.8,795,237885.0
2024-06-11 09:45:00,49989.0,50082.0,49989.0,50045.85,2700,237255.0
2024-06-11 09:46:00,50065.0,50099.0,50045.85,50075.0,2460,237255.0
2024-06-11 09:47:00,50078.45,50090.0,50052.05,50052.05,555,237255.0
2024-06-11 09:48:00,50059.95,50088.8,50040.0,50076.05,1140,235680.0
2024-06-11 09:49:00,50074.35,50100.0,50048.15,50060.0,735,235680.0
2024-06-11 09:50:00,50072.35,50144.0,50068.05,50131.7,5805,235680.0
2024-06-11 09:51:00,50126.05,50156.5,50107.6,50119.9,1410,234975.0
2024-06-11 09:52:00,50120.0,50126.5,50092.85,50097.65,855,234975.0
2024-06-11 09:53:00,50110.35,50140.0,50102.0,50125.9,1740,234975.0
2024-06-11 09:54:00,50128.3,50130.9,50068.55,50081.7,795,235305.0
2024-06-11 09:55:00,50084.0,50103.3,50050.0,50103.3,660,235305.0
2024-06-11 09:56:00,50100.15,50114.4,50062.1,50068.45,480,235305.0
2024-06-11 09:57:00,50073.35,50073.35,50032.0,50032.0,750,234990.0
2024-06-11 09:58:00,50043.5,50090.95,50042.65,50088.25,690,234990.0
2024-06-11 09:59:00,50091.05,50091.1,50063.5,50070.65,420,234990.0
2024-06-11 10:00:00,50070.75,50070.75,50046.05,50070.75,150,235185.0
2024-06-11 10:01:00,50070.25,50121.2,50070.25,50099.35,555,235185.0
2024-06-11 10:02:00,50097.95,50151.0,50088.4,50124.05,870,235185.0
2024-06-11 10:03:00,50123.3,50148.65,50118.05,50136.05,825,234705.0
2024-06-11 10:04:00,50138.05,50138.05,50111.4,50111.4,210,234705.0
2024-06-11 10:05:00,50117.4,50125.45,50100.0,50100.0,135,234705.0
2024-06-11 10:06:00,50103.6,50103.6,50093.1,50093.1,135,234660.0
2024-06-11 10:07:00,50093.1,50100.0,50093.1,50100.0,390,234660.0
2024-06-11 10:08:00,50104.55,50123.85,50104.55,50123.85,135,234660.0
2024-06-11 10:09:00,50123.85,50138.05,50123.85,50138.05,360,234300.0
2024-06-11 10:10:00,50135.2,50214.85,50124.15,50214.85,3105,234300.0
2024-06-11 10:11:00,50209.7,50227.3,50200.0,50200.0,540,234300.0
2024-06-11 10:12:00,50200.0,50224.05,50194.15,50224.05,690,232980.0
2024-06-11 10:13:00,50225.0,50230.0,50211.55,50221.7,645,232980.0
2024-06-11 10:14:00,50211.0,50211.0,50196.65,50204.0,345,232980.0
2024-06-11 10:15:00,50205.95,50220.0,50184.5,50216.5,1110,232935.0
2024-06-11 10:16:00,50220.0,50225.0,50178.1,50186.2,825,232935.0
2024-06-11 10:17:00,50186.2,50204.8,50186.2,50188.25,315,232935.0
2024-06-11 10:18:00,50178.05,50220.0,50170.8,50212.0,270,232290.0
2024-06-11 10:19:00,50216.1,50244.95,50207.65,50220.05,1500,232290.0
2024-06-11 10:20:00,50205.1,50205.1,50181.0,50181.0,495,232290.0
2024-06-11 10:21:00,50182.15,50190.3,50175.0,50188.0,585,232650.0
2024-06-11 10:22:00,50175.0,50175.0,50167.6,50170.0,195,232650.0
2024-06-11 10:23:00,50167.75,50185.6,50167.65,50185.6,120,232650.0
2024-06-11 10:24:00,50180.85,50190.0,50175.2,50182.85,60,232665.0
2024-06-11 10:25:00,50177.6,50188.45,50167.6,50167.6,120,232665.0
2024-06-11 10:26:00,50170.0,50189.15,50170.0,50176.8,420,232665.0
2024-06-11 10:27:00,50188.15,50211.0,50188.15,50206.6,285,232740.0
2024-06-11 10:28:00,50216.8,50235.2,50216.0,50220.65,570,232740.0
2024-06-11 10:29:00,50219.8,50219.8,50184.55,50184.55,60,232740.0
2024-06-11 10:30:00,50174.0,50201.7,50157.1,50191.7,720,232440.0
2024-06-11 10:31:00,50208.55,50208.55,50208.55,50208.55,30,232440.0
2024-06-11 10:32:00,50209.0,50233.0,50204.8,50205.65,420,232440.0
2024-06-11 10:33:00,50222.25,50232.0,50216.8,50217.5,165,232455.0
2024-06-11 10:34:00,50210.65,50248.0,50210.65,50241.05,855,232455.0
2024-06-11 10:35:00,50224.65,50258.65,50224.65,50242.35,1260,232455.0
2024-06-11 10:36:00,50231.25,50241.15,50227.65,50240.35,315,231540.0
2024-06-11 10:37:00,50225.95,50225.95,50213.4,50216.2,105,231540.0
2024-06-11 10:38:00,50224.05,50224.05,50205.0,50205.0,105,231540.0
2024-06-11 10:39:00,50220.05,50262.55,50220.05,50262.55,570,231525.0
2024-06-11 10:40:00,50259.0,50266.0,50234.1,50234.1,405,231525.0
2024-06-11 10:41:00,50227.9,50235.0,50226.0,50235.0,105,231525.0
2024-06-11 10:42:00,50226.0,50243.15,50214.6,50243.15,180,231165.0
2024-06-11 10:43:00,50229.0,50229.0,50205.0,50205.35,195,231165.0
2024-06-11 10:44:00,50210.0,50210.0,50190.0,50192.55,360,231165.0
2024-06-11 10:45:00,50200.0,50210.0,50200.0,50206.1,225,231375.0
2024-06-11 10:46:00,50210.0,50210.0,50190.65,50196.55,330,231375.0
2024-06-11 10:47:00,50199.8,50199.8,50185.05,50185.05,375,231375.0
2024-06-11 10:48:00,50200.0,50209.55,50200.0,50203.75,90,231510.0
2024-06-11 10:49:00,50203.0,50205.0,50186.95,50198.55,195,231510.0
2024-06-11 10:50:00,50215.0,50215.4,50207.05,50207.05,75,231510.0
2024-06-11 10:51:00,50199.95,50199.95,50176.45,50176.45,195,231510.0
2024-06-11 10:52:00,50188.35,50216.05,50188.35,50216.05,150,231645.0
2024-06-11 10:53:00,50216.9,50216.9,50214.3,50214.3,30,231645.0
2024-06-11 10:54:00,50210.0,50225.95,50207.25,50225.95,330,231600.0
2024-06-11 10:55:00,50227.8,50242.1,50220.75,50231.7,705,231600.0
2024-06-11 10:56:00,50220.7,50235.0,50220.7,50222.4,150,231600.0
2024-06-11 10:57:00,50218.75,50218.75,50200.0,50200.0,300,231690.0
2024-06-11 10:58:00,50193.05,50199.1,50175.0,50188.85,270,231690.0
2024-06-11 10:59:00,50190.0,50190.0,50180.0,50180.0,120,231690.0
2024-06-11 11:00:00,50196.0,50196.0,50155.15,50159.5,300,231945.0
2024-06-11 11:01:00,50168.15,50185.0,50150.0,50153.55,225,231945.0
2024-06-11 11:02:00,50153.55,50161.65,50142.0,50160.0,315,231945.0
2024-06-11 11:03:00,50165.35,50182.35,50165.35,50177.35,120,231960.0
2024-06-11 11:04:00,50177.35,50192.0,50177.35,50186.4,105,231960.0
2024-06-11 11:05:00,50192.0,50200.0,50181.2,50200.0,150,231960.0
2024-06-11 11:06:00,50192.6,50196.55,50178.1,50196.55,75,231960.0
2024-06-11 11:07:00,50197.5,50200.25,50192.9,50197.0,135,232125.0
2024-06-11 11:08:00,50210.0,50210.0,50210.0,50210.0,75,232125.0
2024-06-11 11:09:00,50208.8,50208.8,50199.2,50199.2,45,232170.0
2024-06-11 11:10:00,50192.7,50202.0,50192.7,50202.0,30,232170.0
2024-06-11 11:11:00,50202.0,50202.0,50202.0,50202.0,0,232170.0
2024-06-11 11:12:00,50210.0,50210.0,50210.0,50210.0,60,232185.0
2024-06-11 11:13:00,50219.0,50220.0,50206.3,50206.3,75,232185.0
2024-06-11 11:14:00,50211.7,50211.7,50200.0,50200.0,30,232185.0
2024-06-11 11:15:00,50199.2,50199.95,50199.2,50199.95,90,232155.0
2024-06-11 11:16:00,50199.95,50199.95,50190.0,50193.15,105,232155.0
2024-06-11 11:17:00,50195.0,50195.0,50195.0,50195.0,165,232155.0
2024-06-11 11:18:00,50200.0,50218.8,50200.0,50206.25,180,232500.0
2024-06-11 11:19:00,50211.3,50211.3,50205.0,50205.0,75,232500.0
2024-06-11 11:20:00,50211.45,50218.4,50205.55,50205.55,480,232500.0
2024-06-11 11:21:00,50190.0,50190.0,50185.0,50185.0,45,232815.0
2024-06-11 11:22:00,50180.5,50180.5,50156.6,50156.6,225,232815.0
2024-06-11 11:23:00,50170.0,50177.55,50160.6,50169.7,300,232815.0
2024-06-11 11:24:00,50170.15,50180.0,50168.2,50180.0,405,232785.0
2024-06-11 11:25:00,50161.0,50161.0,50156.6,50158.25,135,232785.0
2024-06-11 11:26:00,50159.0,50159.0,50150.0,50150.0,210,232785.0
2024-06-11 11:27:00,50145.0,50161.0,50141.75,50161.0,135,232860.0
2024-06-11 11:28:00,50161.6,50161.6,50150.0,50150.0,60,232860.0
2024-06-11 11:29:00,50150.0,50150.0,50115.0,50122.45,585,232860.0
2024-06-11 11:30:00,50119.25,50140.35,50103.15,50127.0,2145,232860.0
2024-06-11 11:31:00,50125.0,50137.55,50110.0,50124.05,135,232860.0
2024-06-11 11:32:00,50125.65,50144.05,50125.65,50144.05,105,232860.0
2024-06-11 11:33:00,50130.0,50130.35,50126.1,50130.35,90,232965.0
2024-06-11 11:34:00,50140.0,50158.95,50140.0,50147.95,90,232965.0
2024-06-11 11:35:00,50159.0,50162.7,50152.15,50162.7,105,232965.0
2024-06-11 11:36:00,50169.45,50175.0,50166.45,50175.0,45,232950.0
2024-06-11 11:37:00,50175.0,50175.0,50162.7,50162.7,30,232950.0
2024-06-11 11:38:00,50155.0,50156.0,50155.0,50156.0,30,232950.0
2024-06-11 11:39:00,50153.6,50171.9,50153.6,50171.9,150,232950.0
2024-06-11 11:40:00,50171.9,50180.0,50171.9,50180.0,150,233085.0
2024-06-11 11:41:00,50175.0,50175.0,50150.0,50150.0,45,233085.0
2024-06-11 11:42:00,50165.6,50165.6,50152.35,50165.6,45,233115.0
2024-06-11 11:43:00,50168.7,50171.3,50160.5,50160.5,240,233115.0
2024-06-11 11:44:00,50151.65,50153.45,50151.65,50153.45,30,233115.0
2024-06-11 11:45:00,50160.0,50160.0,50143.15,50150.0,240,233175.0
2024-06-11 11:46:00,50152.2,50178.65,50152.2,50178.65,120,233175.0
2024-06-11 11:47:00,50151.9,50152.9,50151.9,50152.9,45,233175.0
2024-06-11 11:48:00,50151.0,50151.0,50151.0,50151.0,15,233175.0
2024-06-11 11:49:00,50152.0,50152.0,50152.0,50152.0,15,233175.0
2024-06-11 11:50:00,50145.0,50145.0,50145.0,50145.0,15,233175.0
2024-06-11 11:51:00,50152.0,50152.0,50141.4,50141.4,315,233190.0
2024-06-11 11:52:00,50150.0,50155.1,50150.0,50155.1,60,233190.0
2024-06-11 11:53:00,50142.85,50142.85,50142.7,50142.7,60,233190.0
2024-06-11 11:54:00,50160.0,50168.0,50158.2,50168.0,60,233190.0
2024-06-11 11:55:00,50168.0,50168.0,50168.0,50168.0,0,233415.0
2024-06-11 11:56:00,50155.0,50155.0,50140.0,50140.0,195,233415.0
2024-06-11 11:57:00,50139.55,50139.55,50120.0,50120.0,180,233370.0
2024-06-11 11:58:00,50116.45,50116.45,50100.0,50100.0,105,233370.0
2024-06-11 11:59:00,50111.95,50124.95,50099.0,50124.95,1290,233370.0
2024-06-11 12:00:00,50121.05,50121.05,50109.4,50109.4,45,234300.0
2024-06-11 12:01:00,50112.5,50123.2,50112.5,50119.0,75,234300.0
2024-06-11 12:02:00,50124.95,50125.95,50124.95,50125.95,45,234300.0
2024-06-11 12:03:00,50129.0,50130.0,50119.0,50122.7,150,234435.0
2024-06-11 12:04:00,50115.35,50119.25,50074.0,50085.75,675,234435.0
2024-06-11 12:05:00,50095.9,50095.9,50093.95,50094.0,60,234435.0
2024-06-11 12:06:00,50102.0,50115.65,50102.0,50111.3,135,234750.0
2024-06-11 12:07:00,50120.0,50125.0,50120.0,50125.0,90,234750.0
2024-06-11 12:08:00,50128.0,50139.8,50128.0,50135.85,465,234750.0
2024-06-11 12:09:00,50143.75,50150.0,50143.75,50150.0,165,234660.0
2024-06-11 12:10:00,50149.85,50161.15,50149.85,50161.15,465,234660.0
2024-06-11 12:11:00,50161.15,50164.9,50147.95,50151.45,135,234660.0
2024-06-11 12:12:00,50151.45,50155.85,50151.45,50155.85,75,234210.0
2024-06-11 12:13:00,50150.0,50150.0,50141.6,50143.6,60,234210.0
2024-06-11 12:14:00,50151.0,50151.0,50131.5,50131.5,255,234210.0
2024-06-11 12:15:00,50145.0,50147.05,50136.25,50136.25,75,234405.0
2024-06-11 12:16:00,50131.45,50131.45,50131.45,50131.45,30,234405.0
2024-06-11 12:17:00,50136.25,50136.25,50136.25,50136.25,15,234405.0
2024-06-11 12:18:00,50141.5,50141.5,50141.5,50141.5,15,234405.0
2024-06-11 12:19:00,50135.0,50135.0,50135.0,50135.0,15,234420.0
2024-06-11 12:20:00,50123.35,50123.35,50118.2,50118.2,60,234420.0
2024-06-11 12:21:00,50119.55,50119.55,50110.85,50110.85,30,234420.0
2024-06-11 12:22:00,50108.3,50120.85,50108.3,50120.85,75,234420.0
2024-06-11 12:23:00,50110.6,50134.95,50110.6,50134.95,150,234420.0
2024-06-11 12:24:00,50123.95,50123.95,50123.95,50123.95,15,234420.0
2024-06-11 12:25:00,50135.1,50145.25,50135.05,50138.6,75,234510.0
2024-06-11 12:26:00,50136.0,50145.0,50136.0,50142.3,75,234510.0
2024-06-11 12:27:00,50142.3,50150.0,50140.6,50150.0,240,234510.0
2024-06-11 12:28:00,50144.9,50144.9,50127.1,50143.05,75,234465.0
2024-06-11 12:29:00,50140.0,50140.0,50140.0,50140.0,15,234465.0
2024-06-11 12:30:00,50150.0,50150.0,50113.0,50121.9,120,234480.0
2024-06-11 12:31:00,50111.8,50131.85,50111.8,50125.15,90,234480.0
2024-06-11 12:32:00,50132.7,50133.2,50109.0,50109.0,570,234480.0
2024-06-11 12:33:00,50109.0,50115.95,50101.35,50109.65,90,234990.0
2024-06-11 12:34:00,50105.0,50105.0,50088.0,50088.0,330,234990.0
2024-06-11 12:35:00,50085.0,50120.0,50081.5,50118.25,510,234990.0
2024-06-11 12:36:00,50110.25,50115.85,50110.25,50115.85,90,235380.0
2024-06-11 12:37:00,50108.0,50118.9,50108.0,50113.05,285,235380.0
2024-06-11 12:38:00,50119.4,50123.8,50119.4,50123.8,105,235380.0
2024-06-11 12:39:00,50113.05,50117.9,50108.15,50117.9,150,235380.0
2024-06-11 12:40:00,50128.65,50130.75,50128.65,50130.75,30,235350.0
2024-06-11 12:41:00,50127.15,50127.15,50124.35,50124.35,30,235350.0
2024-06-11 12:42:00,50130.0,50130.0,50130.0,50130.0,30,235290.0
2024-06-11 12:43:00,50130.0,50135.0,50130.0,50135.0,285,235290.0
2024-06-11 12:44:00,50135.0,50135.0,50135.0,50135.0,0,235290.0
2024-06-11 12:45:00,50125.85,50137.35,50125.85,50137.35,75,235290.0
2024-06-11 12:46:00,50137.5,50144.9,50137.5,50144.9,165,235215.0
2024-06-11 12:47:00,50144.9,50144.9,50144.9,50144.9,0,235215.0
2024-06-11 12:48:00,50144.5,50145.0,50123.3,50123.3,105,235215.0
2024-06-11 12:49:00,50120.0,50120.0,50120.0,50120.0,180,235215.0
2024-06-11 12:50:00,50112.0,50121.2,50111.85,50111.85,225,235215.0
2024-06-11 12:51:00,50113.7,50123.3,50103.6,50123.3,630,235215.0
2024-06-11 12:52:00,50120.0,50120.0,50120.0,50120.0,15,235875.0
2024-06-11 12:53:00,50145.0,50155.0,50145.0,50155.0,375,235875.0
2024-06-11 12:54:00,50155.0,50216.2,50155.0,50210.0,1890,235725.0
2024-06-11 12:55:00,50212.95,50235.85,50190.0,50190.0,1410,235725.0
2024-06-11 12:56:00,50198.15,50198.15,50167.65,50182.1,135,235725.0
2024-06-11 12:57:00,50178.75,50192.1,50169.15,50169.15,165,236175.0
2024-06-11 12:58:00,50157.0,50173.45,50157.0,50167.2,195,236175.0
2024-06-11 12:59:00,50175.55,50175.55,50170.0,50170.0,90,236175.0
2024-06-11 13:00:00,50178.3,50185.9,50154.95,50154.95,90,236280.0
2024-06-11 13:01:00,50166.45,50186.75,50166.45,50186.75,495,236280.0
2024-06-11 13:02:00,50178.7,50186.75,50178.7,50186.75,165,236280.0
2024-06-11 13:03:00,50192.6,50198.1,50187.35,50198.1,60,236280.0
2024-06-11 13:04:00,50182.2,50193.35,50180.9,50184.2,285,235935.0
2024-06-11 13:05:00,50183.5,50183.5,50183.5,50183.5,90,235935.0
2024-06-11 13:06:00,50187.0,50192.7,50187.0,50192.7,150,235935.0
2024-06-11 13:07:00,50190.85,50190.85,50190.85,50190.85,15,236100.0
2024-06-11 13:08:00,50190.85,50202.0,50190.85,50192.55,105,236100.0
2024-06-11 13:09:00,50186.35,50192.55,50186.35,50186.75,135,236100.0
2024-06-11 13:10:00,50198.6,50199.7,50185.0,50185.0,75,236025.0
2024-06-11 13:11:00,50180.05,50199.0,50180.05,50199.0,60,236025.0
2024-06-11 13:12:00,50199.7,50203.3,50194.7,50203.3,135,236025.0
2024-06-11 13:13:00,50190.0,50208.05,50190.0,50208.05,75,235965.0
2024-06-11 13:14:00,50190.0,50190.0,50189.7,50189.7,240,235965.0
2024-06-11 13:15:00,50180.05,50190.7,50180.0,50190.7,390,235965.0
2024-06-11 13:16:00,50199.0,50200.0,50193.35,50200.0,60,235710.0
2024-06-11 13:17:00,50200.0,50209.0,50196.75,50206.3,75,235710.0
2024-06-11 13:18:00,50201.85,50201.85,50189.35,50189.35,30,235680.0
2024-06-11 13:19:00,50201.85,50220.0,50201.85,50220.0,315,235680.0
2024-06-11 13:20:00,50220.0,50241.65,50220.0,50241.65,495,235680.0
2024-06-11 13:21:00,50228.85,50255.0,50228.85,50248.85,1050,235680.0
2024-06-11 13:22:00,50251.75,50251.75,50230.05,50230.05,90,235905.0
2024-06-11 13:23:00,50231.65,50251.75,50231.65,50248.55,270,235905.0
2024-06-11 13:24:00,50250.0,50251.65,50228.55,50239.75,810,235935.0
2024-06-11 13:25:00,50240.0,50250.0,50239.6,50249.9,165,235935.0
2024-06-11 13:26:00,50247.05,50249.0,50238.9,50240.05,315,235935.0
2024-06-11 13:27:00,50221.85,50226.0,50221.85,50225.35,960,235935.0
2024-06-11 13:28:00,50225.0,50241.0,50220.0,50241.0,75,236940.0
2024-06-11 13:29:00,50238.1,50240.0,50218.15,50222.7,420,236940.0
2024-06-11 13:30:00,50223.5,50231.0,50219.55,50231.0,180,237030.0
2024-06-11 13:31:00,50233.7,50235.05,50222.7,50231.55,90,237030.0
2024-06-11 13:32:00,50221.5,50224.3,50211.0,50211.0,435,237030.0
2024-06-11 13:33:00,50214.55,50228.65,50213.55,50228.65,435,237300.0
2024-06-11 13:34:00,50221.25,50245.15,50211.1,50245.15,1305,237300.0
2024-06-11 13:35:00,50245.15,50256.95,50245.15,50248.15,465,237300.0
2024-06-11 13:36:00,50248.15,50250.0,50246.5,50250.0,105,237300.0
2024-06-11 13:37:00,50250.0,50256.65,50239.65,50256.65,555,237720.0
2024-06-11 13:38:00,50242.25,50250.0,50242.25,50250.0,45,237720.0
2024-06-11 13:39:00,50255.0,50281.2,50255.0,50267.1,2100,237720.0
2024-06-11 13:40:00,50273.95,50273.95,50259.5,50263.55,1680,238575.0
2024-06-11 13:41:00,50266.1,50280.0,50262.3,50266.1,780,238575.0
2024-06-11 13:42:00,50271.8,50279.75,50258.05,50258.05,750,238575.0
2024-06-11 13:43:00,50270.9,50270.9,50265.0,50268.0,270,237810.0
2024-06-11 13:44:00,50268.0,50275.0,50255.6,50275.0,1770,237810.0
2024-06-11 13:45:00,50278.7,50314.85,50278.7,50314.15,2730,237810.0
2024-06-11 13:46:00,50315.0,50325.0,50304.05,50310.55,975,237675.0
2024-06-11 13:47:00,50308.2,50310.05,50269.65,50275.0,375,237675.0
2024-06-11 13:48:00,50273.1,50275.0,50266.0,50266.0,1365,237675.0
2024-06-11 13:49:00,50266.0,50278.95,50265.0,50269.9,7050,239565.0
2024-06-11 13:50:00,50269.0,50280.0,50269.0,50279.0,135,239565.0
2024-06-11 13:51:00,50277.2,50285.0,50270.0,50270.0,315,239565.0
2024-06-11 13:52:00,50262.1,50266.75,50245.95,50248.15,420,244815.0
2024-06-11 13:53:00,50250.0,50256.05,50248.0,50248.0,195,244815.0
2024-06-11 13:54:00,50248.0,50251.5,50227.1,50251.5,300,244815.0
2024-06-11 13:55:00,50233.25,50256.25,50233.25,50243.95,135,245025.0
2024-06-11 13:56:00,50230.05,50242.7,50230.05,50235.9,150,245025.0
2024-06-11 13:57:00,50245.05,50263.35,50243.9,50250.3,180,245025.0
2024-06-11 13:58:00,50269.95,50274.9,50265.0,50274.9,195,245205.0
2024-06-11 13:59:00,50270.0,50275.0,50259.35,50270.0,1185,245205.0
2024-06-11 14:00:00,50262.95,50275.2,50256.9,50259.45,150,245205.0
2024-06-11 14:01:00,50258.35,50261.45,50258.35,50261.45,30,245430.0
2024-06-11 14:02:00,50264.95,50264.95,50202.9,50215.15,270,245430.0
2024-06-11 14:03:00,50200.0,50211.95,50150.55,50174.05,1770,245430.0
2024-06-11 14:04:00,50174.2,50188.35,50160.05,50160.05,405,244665.0
2024-06-11 14:05:00,50160.0,50186.45,50158.0,50180.0,795,244665.0
2024-06-11 14:06:00,50160.0,50198.35,50160.0,50198.35,435,244665.0
2024-06-11 14:07:00,50190.95,50215.9,50190.0,50215.9,240,244410.0
2024-06-11 14:08:00,50202.95,50209.65,50197.65,50209.65,150,244410.0
2024-06-11 14:09:00,50189.0,50209.75,50189.0,50198.8,180,244410.0
2024-06-11 14:10:00,50198.0,50198.0,50166.0,50166.0,270,244335.0
2024-06-11 14:11:00,50159.0,50168.45,50149.0,50165.0,795,244335.0
2024-06-11 14:12:00,50163.9,50163.9,50132.4,50143.1,600,244335.0
2024-06-11 14:13:00,50140.4,50160.05,50128.0,50160.05,495,243495.0
2024-06-11 14:14:00,50170.45,50173.4,50165.9,50165.95,105,243495.0
2024-06-11 14:15:00,50156.6,50168.45,50156.6,50165.35,210,243495.0
2024-06-11 14:16:00,50164.4,50164.4,50155.0,50155.0,105,243540.0
2024-06-11 14:17:00,50157.5,50157.5,50145.1,50145.1,75,243540.0
2024-06-11 14:18:00,50145.1,50145.1,50120.0,50120.0,240,243540.0
2024-06-11 14:19:00,50130.0,50141.5,50111.0,50113.75,1125,243405.0
2024-06-11 14:20:00,50110.0,50125.0,50083.0,50090.6,1620,243405.0
2024-06-11 14:21:00,50085.0,50098.4,50065.0,50095.95,1275,243405.0
2024-06-11 14:22:00,50121.65,50132.1,50102.85,50118.75,465,244140.0
2024-06-11 14:23:00,50133.3,50140.45,50130.85,50130.85,105,244140.0
2024-06-11 14:24:00,50137.4,50148.1,50133.4,50148.1,135,244140.0
2024-06-11 14:25:00,50145.8,50151.0,50141.8,50151.0,150,244275.0
2024-06-11 14:26:00,50160.0,50160.0,50150.65,50150.65,135,244275.0
2024-06-11 14:27:00,50141.0,50141.0,50140.0,50140.0,45,244275.0
2024-06-11 14:28:00,50150.65,50150.65,50140.7,50150.0,90,244305.0
2024-06-11 14:29:00,50150.0,50170.0,50150.0,50170.0,330,244305.0
2024-06-11 14:30:00,50175.0,50186.2,50164.95,50164.95,150,244305.0
2024-06-11 14:31:00,50167.25,50167.25,50167.25,50167.25,30,244065.0
2024-06-11 14:32:00,50179.65,50179.65,50154.95,50160.45,150,244065.0
2024-06-11 14:33:00,50189.6,50189.6,50174.05,50175.55,105,244065.0
2024-06-11 14:34:00,50175.55,50177.65,50163.0,50163.0,75,243990.0
2024-06-11 14:35:00,50160.0,50186.1,50160.0,50186.1,75,243990.0
2024-06-11 14:36:00,50183.6,50191.9,50180.75,50180.75,165,243990.0
2024-06-11 14:37:00,50161.65,50163.55,50158.05,50158.05,210,243975.0
2024-06-11 14:38:00,50158.4,50167.95,50158.4,50161.2,75,243975.0
2024-06-11 14:39:00,50152.35,50154.8,50143.65,50143.65,270,243975.0
2024-06-11 14:40:00,50154.75,50154.75,50154.75,50154.75,15,244185.0
2024-06-11 14:41:00,50152.75,50164.3,50152.75,50164.3,60,244185.0
2024-06-11 14:42:00,50165.0,50170.65,50165.0,50170.65,30,244185.0
2024-06-11 14:43:00,50165.7,50165.7,50165.7,50165.7,15,244155.0
2024-06-11 14:44:00,50152.5,50161.15,50150.1,50150.1,105,244155.0
2024-06-11 14:45:00,50157.95,50157.95,50145.0,50146.15,120,244155.0
2024-06-11 14:46:00,50135.0,50144.35,50134.3,50134.3,135,244200.0
2024-06-11 14:47:00,50134.3,50134.3,50134.3,50134.3,0,244200.0
2024-06-11 14:48:00,50141.95,50155.6,50141.95,50149.95,75,244200.0
2024-06-11 14:49:00,50149.95,50149.95,50135.0,50139.2,90,244200.0
2024-06-11 14:50:00,50135.0,50135.0,50131.0,50131.0,60,244200.0
2024-06-11 14:51:00,50135.0,50145.8,50135.0,50142.0,105,244200.0
2024-06-11 14:52:00,50152.4,50168.85,50152.4,50153.3,75,244335.0
2024-06-11 14:53:00,50156.4,50156.4,50145.0,50147.25,90,244335.0
2024-06-11 14:54:00,50132.5,50147.45,50130.15,50130.15,90,244335.0
2024-06-11 14:55:00,50141.9,50141.9,50135.7,50135.7,30,244320.0
2024-06-11 14:56:00,50146.55,50176.0,50146.55,50176.0,75,244320.0
2024-06-11 14:57:00,50177.95,50178.0,50163.75,50174.4,135,244320.0
2024-06-11 14:58:00,50161.15,50173.1,50161.15,50173.1,60,244335.0
2024-06-11 14:59:00,50162.45,50162.45,50162.45,50162.45,15,244335.0
2024-06-11 15:00:00,50167.25,50167.25,50139.45,50139.45,150,244335.0
2024-06-11 15:01:00,50139.45,50139.45,50110.0,50111.9,375,244290.0
2024-06-11 15:02:00,50117.95,50128.85,50112.7,50128.45,255,244290.0
